Place ID,Place Name,Address,City,State,Zip,Phone,Website,Description,Paid,Category,Subcategory,Keyword 1,Keyword 2,Keyword 3,Keyword 4,Keyword 5,Monday Open,Monday Close,Tuesday Open,Tuesday Close,Wednesday Open,Wednesday Close,Thursday Open,Thursday Close,Friday Open,Friday Close,Saturday Open,Saturday Close,Sunday Open,Sunday Close,Parking,Restroom,Change table,Stroller friendly,Snugabug Pick
STO123,The Lego Store,341 Hillsdale Mall,San Mateo,CA,94403,(650) 571-9020,http://stores.lego.com/en-us/stores/us/hillsdale-shopping-center,Located next to Macy's on the lower floor of Hillsdale Mall. Well managed store with lots of selection. ,N,Stores,Toy stores,Toys,,,,,10,21,10,21,10,21,10,21,10,21,10,21,11,19,Y,Y,,N,N
STO124,The Little People’s Store,2601 S Main St,Soquel,CA,95073,(831) 476-7244,http://www.thelittlepeoplesstore.com/,"Resale and consignment store with a good selection of children’s & maternity clothing, children’s equipment, furniture, toys, books and more.",N,Stores,Resale stores,Children's clothing,Used,Resale,Toys,,12,17,10,17,10,18,10,17,10,18,11,17,,,Y,N,,N,N
STO125,The Reading Bug,785 Laurel St,San Carlos,CA,94070,(650) 591-0100,http://www.thereadingbug.com/,"Imaginatively designed to look like an enchanted forest complete with toadstool and leaf seating and surprises around every corner, The Reading Bug is not just a place to buy books. It’s a unique place for families to shop, learn, and play that includes a thoughtfully hand-picked selection of books, music, toys, and hand crafted organic children’s accessories. There are storytime and arts & crafts classes for children and bookclubs, yoga and prenatal fitness classes for adults.",N,Stores,Book stores,Books,Toys,,,,,,10:30,18:30,10:30,19,10:30,18:30,10:30,18:30,10:30,18:30,10:30,16:30,Y,N,,N,Y
STO126,The Tech Museum Store,201 S Market St,San Jose,CA,95113,(408) 299-0885,http://store.thetech.org/,"The Tech Museum of Innovation is a hands-on technology and science museum for people of all ages and backgrounds. The Museum store has a variety of science focused kits, gadgets and gifts. ",N,Stores,Toy stores,Toys,,,,,10,17,10,17,10,17,10,17,10,17,10,17,10,17,N,Y,,N,N
STO127,The Wooden Horse,796 Blossom Hill Rd,Los Gatos,CA,95032,(408) 356-8821,http://woodenhorsetoys.com/,"The Wooden Horse Toy Store is not just a toy store but a place that kids go for story time, craft hour and a first stop for birthday gifts. They offer a large selection of toys for infants all the way up to older kids. ",N,Stores,Toy stores,Toys,,,,,10,18,10,18,10,18,10,19,10,19,10,18,10,17,Y,N,,N,Y
STO128,Thinker Toys,311 Vineyard Town Ctr,Morgan Hill,CA,95037,(408) 779-5260,https://www.facebook.com/ThinkerToysMH,"Thinker Toys specializes in creative, educational, and classic toys for kids of all ages, carrying everything from Pick-Up Sticks to Webkinz. Their community is very important to them and thus they offer free in-store events such as Story Time, Arts & Crafts and Game Night, in addition to donating frequently to local charities.  They also offer free gift wrapping and free assembly.",N,Stores,Toy stores,Toys,,,,,10,19,10,19,10,19,10,19,10,19,10,19,11,17,Y,N,,N,N
STO129,Too Cute,1375 Burlingame Ave,Burlingame,CA,94010,(650) 348-2883,https://www.facebook.com/pages/Too-Cute-Burlingame/529972637054887,"Too Cute is a consignment store with a great selection of books and clothing for kids. You can find there some really good deals on just about everything imaginable - toys, shoes and clothing, costumes, books, puzzles and more. Some hidden gems are the toddler items as well as the baseball cards. ",N,Stores,Resale stores,Children's clothing,Used ,Consignment,Toys,,10,17,10,17,10,17,10,17,10,17,10,17,11,16,Y,N,,N,N
STO130,Tout About Toys,1530 Gilbreth Rd,Burlingame,CA,94010,(800) 598-1523,www.toutabouttoys.com,"Tout About Toys is known for providing personal and professional service, interactive school supplies, great manipulative toys and games, and a full line of furniture and equipment to schools and families for over twenty-five years. They research the market thoroughly and take great pride in choosing only the very best in early childhood, school age, and teacher materials- many of which are a challenge to find. As a result they offer a complete and unique line of learning materials for infant/toddler, preschool, school-age children, teachers, and families!",N,Stores,Toy stores,Toys,,,,,8:30,17,8:30,17,8:30,17,8:30,17,8:30,17,,,,,Y,N,,N,N
STO131,Toy Safari,1410 Park St,Alameda,CA,94501,(510) 522-1723,http://toysafaritoys.com/,"Toy Safari offers a mixture of New, Used and Collectible toys. There are toys from your childhood including My Little Ponies, Barbies, action figurines and board games. There is a big collection of collectible toy figures from Stars Wars and other cult movies.",N,Stores,Toy stores,Toys,,,,,9,21,9,21,9,21,9,21,9,21,9,21,10:30,20:30,N,N,,N,Y
STO132,Toy World: A World of Fine Toys,2094 Redwood Hwy,Greenbrae,CA,94904,(415) 461-4642,http://www.toyworldmarin.com/,"Toy World is a family run toy store that specialize in educational toys designed to aid in child development and learning fun, without the electronic gizmos and gadgets. Old-fashioned imaginative play toys are what they love. Good selection of arts & crafts, games, books, dress-up wear, and dolls.",N,Stores,Toy stores,Toys,,,,,10,18,10,18,10,18,10,18,10,18,10,18,10,18,Y,N,,N,N
STO133,Toy-Go-Round,1361 Solano Ave,Albany,CA,94706,(510) 527-1363,https://www.facebook.com/ToyGoRound,Toy-Go-Round has a generous selection of used toys and children's books. There are some new toys as well. All toys are clean and organized. Will take used toys for consignment. ,N,Stores,Toy stores,Toys,,,,,10,18,10,18,10,18,10,18,10,18,10,18,10,18,N,N,,N,N
STO134,ToyHouse,515 Miller Ave,Mill Valley,CA,94941,(415) 381-4869,http://www.toyhousemillvalley.com/,"ToyHouse is an independent, locally-owned, specialty toy and gift store. They offer high quality toys, games, jewelry, and gift items for children ages 0 to 14 and anyone young at heart. Their  toys and games promote play, learning, development and imagination.",N,Stores,Toy stores,Toys,,,,,10,18,10,18,10,18,10,18,10,18,10,17,10,15,N,N,,N,N
STO135,Tweedle & Toots,277 Primrose Rd,Burlingame,CA,94010,(650) 344-9729,http://www.tweedleandtoots.com/,"Tweedle & Toots offers a curated selection of toys and art objects that come from several countries including France, Germany, Denmark, the Netherlands, and New Zealand, as well as from small studios across the country. You'll find the finest wooden toys, hand-crafted items, craft kits, vintage-inspired ride-on vehicles, and much more.",N,Stores,Toy stores,Toys,,,,,10,17,10,17,10,17,10,17,10,17,10,17,12,17,N,N,,N,N
STO136,Whatever Store,548 Castro St,San Francisco,CA,94114,(415) 861-9428,http://www.whateverstoreonline.com/,"Whatever Store is a full service comic book store, carrying the latest in comic books, graphic novels, comic supplies and more. ",N,Stores,Comic book stores,Comic books,Toys,,,,,,,,11,20,12,19,12,19,11,19,12,18,N,N,,N,N
STO137,Woopsie Daisy Toy Shop,154 S J St,Livermore,CA,94550,(925) 455-8697,http://www.livermoretoys.com/,"Woopsie Daisy Toy offers unique items that are more along the lines
of traditional toys. Wooden puzzles and educational games are wonderful toys which help kids learn about how things work, foster problem solving, and help stimulate hand-eye coordination. They carefully select the best educational toys and high quality puzzles including: peg puzzles, floor puzzles, magnetic puzzles, wooden skills puzzles, layered puzzles and sound puzzles. ",N,Stores,Toy stores,Toys,,,,,10,18,10,18,10,18,10,18,10,18,10,18,10,15,N,N,,N,N
STO138,Play It Again Kids,783 Andersen Dr.,San Rafael,CA ,94901,415-485-0304,http://www.playitagainkids.com/,Resale and consignment store with a good selection of kids clothing and equipment,N,Stores,Resale stores,Resale,Toys,Children's clothing,Consignment,,10,17,10,17,10,17,10,17,10,17,10,17,10,17,Y,N,,N,N
STO139,Currents,911 Valencia Street,San Francisco,CA,94110,415-648-2015,http://www.currentssf.com/,"This bath, body and gift store has a cute baby section with clothing, soft toys, books and toys. ",N,Stores,Homeware stores,Gifts,Toys,Children's clothing,,,12,20,12,20,12,20,12,20,12,21,12,21,11,19,N,N,,N,N
STO140,Tiny Tots,138 Railway Ave,Campbell,CA ,95008,(408) 866-2900,http://tinytots.com/,"Very knowleable staff here can give you lots of advice on baby gear and cloth diapers. Good section on baby carriers, toys and clothing. Best known for their diaper service. ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,Children's Clothing,Toys,Diapers,,9,17,9,17,9,17,9,17,9,17,9,17,,,Y,N,,N,N
STO141,Bird in the Nest,1568 Laurel St,San Carlos,CA,94070,(650) 592-1983,http://www.thebirdinthenest.com/,"Bird in the Nest  is a child/baby friendly boutique with play area, changing table, nursing chair, carrying gifts and recycled children’s and maternity clothing and gear. A convenient way to sell or trade all of those gently used items in the garage.",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,Children's Clothing,Used,Consignment,,10,17:30,10,17:30,10,17:30,10,17:30,10,17:30,10,17:30,11,16,Y,N,,N,N
STO142,Sleep Play Love,17337 Monterey St,Morgan Hill,CA,95037,(408) 779-0380,http://www.sleepplaylovestore.com/,"SleepPlayLove is the Bay Area's newest upscale resale and children's consignment boutique. They offer high-quality new and gently used apparel and gear for boys and girls, newborn to 10 years old. Their mission is to connect the best consignors with the savviest shoppers who want to save 30-90% off retail. Give back and get paid to ""recycle"" your children's clothing, toys and accessories. A nice way to save money while making a difference in the environment and our local community!",N,Stores,Clothing stores,Children's clothing,Used,Consignment,Baby Gear & Furniture,,,,10,18,10,18,10,18,10,18,10,18,12,16,Y,N,,N,N
STO143,Sleep Play Love,5377 College Ave,Oakland,CA,94618,(510) 450-2540,http://www.sleepplaylovestore.com/,"SleepPlayLove is the Bay Area's newest upscale resale and children's consignment boutique. They offer high-quality new and gently used apparel and gear for boys and girls, newborn to 10 years old. Their mission is to connect the best consignors with the savviest shoppers who want to save 30-90% off retail. Give back and get paid to ""recycle"" your children's clothing, toys and accessories. A nice way to save money while making a difference in the environment and our local community!",N,Stores,Clothing stores,Children's clothing,Used,Consignment,Baby Gear & Furniture,,,,10,18,10,18,10,18,10,18,10,18,12,16,N,N,,N,N
STO144,Bubble Kids,220 State St,Los Altos,CA,94022,(650) 941-1858,https://www.facebook.com/pages/Bubble-Kids/237255876324252,"Bubble kids is kid’s consignment store where you could find great conditioned used and new babies and children’s clothing, accessories, educational toys, books and gear items at reasonable prices.  Whether you are in need for clothing, accessories, feeding needs, furniture for your little ones or need to grab a special gift for a baby shower or a birthday party you can find everything in Bubble Kids.  ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,Children's Clothing,,,,10,18,10,18,10,18,10,18,10,18,10,17,11,16:30,N,N,,N,N
STO145,Valentine’s Baby and Kids,3820 Piedmont Ave,Oakland,CA,94611,(510) 985-5437,http://valentinesbabyandkids.weebly.com/,"Valentine's opened in July of 2014 to offer the very best in both new and second-hand clothing, toys and gifts for children from newborn to age six. Great care and attention is given to ensure that the quality and style of everything in the store is top notch. Valentine's carries many brands that are made from organic materials, made in the USA, and/or made by hand. While you shop there your kids can play in the little play area for the kids under 3.",N,Stores,Clothing stores,Children's clothing,Baby Gear & Furniture,,,,10,18,10,18,,,10,18,10,18,10,18,,,N,N,,N,N
STO146,Lovely Bump,509 San Mateo Ave,San Bruno,CA,94066,(650) 583-1159,http://www.lovelybump.com/,"Lovely Bump is a place to buy, trade, donate, and consign new and like-new maternity and kid clothing as well as necessities of all sorts from baby slings to bedding, small furniture, toys, books & games, DVD's & gear. At least half of the stock consists of these ""white tag"" items-- clothing, toys and gear with original tags and/or packaging intact, as well as brand names that hold their value, even second hand.",N,Stores,Clothing stores,Children's clothing,Used,Consignment,Maternity,,11,18,11,18,11,18,11,18,11,18,11,18,11,18,N,N,,N,N
STO147,Monkey Bars,1339 Park St,Alameda,CA,94501,(510) 769-6905,http://www.shopmonkeybars.com/,"Monkey Bars is a destination for planet friendly children’s clothing & baby gear, helping parents go green with their little ones since 2008. They provide Feeding, Clothing, and Diapering solutions for the busy yet Earth-Conscious parent. You will find there for Eco-Friendly and hip alternatives to conventional baby / toddler / big-kid wear + all the supplies you’ll need to go green with your new baby.",N,Stores,Clothing stores,Children's clothing,Baby Gear & Furniture,,,,,,10,18,10,18,10,18,10,18,10,18,12,16,Y,N,,N,N
STO148,Kids Company,781 Laurel St,San Carlos,CA,94070,(650) 595-7745,http://thekidsco.com/,"Since 1991, the Kids Company has been a local clothing boutique for infants and children. They have a wide selection of quality clothing, shoes, and accessories. They feature the Peninsula’s largest selection of dresses and suits for weddings, communions, baptisms, and special occasions. You will find there the perfect baby shower gift or something special for an infant or child. Shop locally, avoid the malls, and experience a children’s boutique that offers quality clothing and friendly service for the little ones in your life.",N,Stores,Clothing stores,Children's clothing,,,,,,,11,18,11,18,11,18,11,18,10,17,,,N,N,,N,N
STO149,Stripes Boutique,327 E Campbell Ave,Campbell,CA,95008,(408) 813-2050,http://www.stripesboutique.com/,"Stripes Boutique offers handmade stylish, affordable baby & children's clothing and accessories for ages 0-6 years. The store feels like a giant closet, and you are there to play dress up and pick out anything you want. The pieces in the shop are not your everyday baby gear you will find at Carters or Target. They are cute, fashionable and tasteful clothing for boys and girls with nice accessories. There are kid friendly toys to play with while you shop with your babes. ",N,Stores,Clothing stores,Children's clothing,,,,,,,11:30,14,11:30,17:30,11:30,17:30,11:30,17:30,11,17,10,14,N,N,,N,N
STO150,Kids Only,248 Main St ,Los Altos,CA,94022,(650) 947-0699,https://www.facebook.com/pages/Kids-Only-Los-Altos/157741244268217,Kids Only is a cute store in downtown Los Altos with a large selection of children's clothes and shoes for every day or special occasions.  Their inventory is large despite the average-sized storefront.  It’s a good place to find a special baby gift. The selection of Kissy Kissy baby clothes is amazing and the gift wrapping is beautifully.  ,N,Stores,Clothing stores,Children's clothing,,,,,10,18,10,18,10,17:30,10,18,10,18,10,18,10,17,Y,N,,N,N
STO151,BeginAgains 4 Kids,8157 Brentwood Blvd. Suite C,Brentwood,CA,94513,(925) 626-5202,http://www.beginagains4kids.com/,"BeginAgains 4 Kids is a children’s consignment boutique located in Brentwood, CA. A place where families will find great deals on gently used quality clothing, furniture, baby gear, toys and maternity wear. Shopping at BeginAgains 4 Kids can save you 30-90% off retail and by recycling your items with them you can make some extra cash.",N,Stores,Clothing stores,Children's clothing,Used,Consignment,,,10,18,10,18,10,18,10,18,10,18,10,18,10,18,Y,N,,N,N
STO152,Lola of North Beach,1415 Grant Ave,San Francisco,CA,94133,(415) 781-1817,http://www.lolaofnorthbeach.com/,"Lola has an awesome selection of cards, books, and knick knacks. You will find beautiful gift ideas for children and baby showers including clothing, school supplies, and toys. They also carry other goodies like soap, lotions, t-shirts and San Francisco related items.",N,Stores,Card stores,Cards,Children's Clothing,,,,11,18:30,11,18:30,11,18:30,11,18:30,11,18:30,11,18:30,11,15:30,N,N,,N,N
STO153,Lola of North Beach,"900 N Point St, Ste E207",San Francisco,CA,94109,(415) 567-7760,http://www.lolaofnorthbeach.com/,"Lola has an awesome selection of cards, books, unique souvenirs and knick knacks. Downstairs is the Lola Toy Store where you will find beautiful gift ideas for children and baby showers including clothing, school supplies, and toys. They also carry other goodies like soap, lotions, t-shirts and San Francisco related items.",N,Stores,Clothing stores,Children's clothing,,,,,9:30,21,9:30,21,9:30,21,9:30,21,9:30,22,9:30,22,9:30,21,Y,N,,N,N
STO154,Story,202 Clement St,San Francisco,CA,94118,(415) 221-1030,https://www.facebook.com/shopstorysf,"Story is a great place to find cute gifts. It is packs with unique gifts that reflect the local vibe of San Francisco. You will find everything from a nice selection of cards, and candles to unique clothing and jewelry from local designers.",N,Stores,Clothing stores,Children's clothing,,,,,12,18:30,11:30,18:30,11:30,18:30,11:30,18:30,11:30,18:30,11:30,18:30,10,17,N,N,,N,N
STO155,The Podolls,251 Primrose Rd,Burlingame,CA,94010,(650) 389-2346,http://shopthepodolls.com/,"The designs at Podolls are created by a SF based couple and the jewelry is all procured by local designers as well. Their pieces are easy to wear while being fashion forward. You can wear the tops out to the beach for a picnic with friends or out to a formal event and look effortlessly cool. The quality, craftsmanship and design all go against the grain of ""fast fashion."" The store is small and well curated. There are little treasures peeking out among the racks like the unique pottery and housewares. The kid’s clothes are also adorable. ",N,Stores,Clothing stores,Children's clothing,,,,,11,18,11,18,11,18,11,18,11,18,11,18,,,N,N,,N,N
STO156,The Podolls,3985 24th St,San Francisco,CA,94114,,http://shopthepodolls.com/,"The designs at Podolls are created by a SF based couple and the jewelry is all procured by local designers as well. Their pieces are easy to wear while being fashion forward. You can wear the tops out to the beach for a picnic with friends or out to a formal event and look effortlessly cool. The quality, craftsmanship and design all go against the grain of ""fast fashion."" The store is small and well curated. There are little treasures peeking out among the racks like the unique pottery and housewares. The kid’s clothes are also adorable. ",N,Stores,Clothing stores,Children's clothing,,,,,11,18,11,18,11,18,11,19,11,19,10,18,11,17,N,N,,N,N
STO157,The Kidz Shoppe,14454 Union Ave,San Jose,CA,95124,(408) 879-0989,http://www.thekidzshoppe.net/,"The Kidz Shoppe is a children's consignment store dedicated to providing incredible values, exceptional service and the highest quality products in a unique, fun and inviting atmosphere. They offer high quality new and nearly new merchandise for significantly less than the retail cost of these items brand new. ",N,Stores,Resale stores,Children's clothing,Used,Consignment,,,11,17,11,18,11,18,11,18,11,18,10,18,,,Y,N,,N,N
STO158,Grove Street Kids,1385 Shattuck Ave,Berkeley,CA,94709,(510) 843-5437,http://www.grovestreetkids.com/,"Grove Street Kids is a resale children's store. They offer recycled clothing, shoes and accessories for Newborn to size 8, as well as Maternity and Baby gear on consignment. They carry a unique selection of new toys and gifts for brand new babies on up. Grove Street Kids often puts promotions and discounts for Facebook followers only on their page.",N,Stores,Resale stores,Children's clothing,Used,Consignment,,,,,11,18,11,18,11,18,11,18,11,17,,,N,N,,N,N
STO159,Small Frys,4066 24th St,San Francisco,CA,94114,(415) 648-3954,http://www.smallfrys.com/,"Since 1984, Small Frys has been outfitting the babies and kids of San Francisco with wonderful clothing and accessories. They carry a variety of California brands and have a diverse selection of Organic clothing, accessories and footwear. They also stock the most sought after baby carriers, as well as Skip Hop and Petunia Pickle Bottom diaper bags and JJ Cole Bundle Me stroller items. All their toys come from highly rated companies.",N,Stores,Clothing stores,Children's clothing,Baby Gear & Furniture,,,,9,19,9,19,9,19,9,19,9,19,9,19,10,18,N,N,,N,N
STO160,IN-HOUSE Boutique,3927 24th St,San Francisco,CA,94114,(415) 550-1513,http://www.in-house-sf.com/,"IN-HOUSE is a thriving boutique featuring contemporary sustainable, environmentally-friendly, and simultaneously gorgeous garments for the working women of San Francisco. Their aim is to provide clients with brilliant attire for every woman, while providing independent designers a platform to the world.",N,Stores,Clothing stores,Children's clothing,,,,,11,19,11,19,11,19,11,19,11,19,10,19,11,19,N,N,,N,N
STO161,Los Gatos Baby & Tot Boutique,12 N Santa Cruz Ave,Los Gatos,CA,95030,(408) 354-5454,http://www.yelp.com/biz/los-gatos-baby-and-tot-boutique-los-gatos,"Los Gatos Baby & Tod Boutique is a small store with great quality baby clothing, shoes, furniture and unique toys.  They carry a good variety of items, everything from nursing to bathing and reading. This boutique is a fun stop to find adorable unique baby items, many of them hand-made.",N,Stores,Clothing stores,Children's clothing,Baby Gear & Furniture,,,,10,18,10,18,10,18,10,18,10,18,10,18,10,17,Y,N,,N,N
STO162,Tassels of Los Gatos,44 Elm St,Los Gatos,CA,95030,(408) 395-5016,https://www.facebook.com/pages/Tassels-of-Los-Gatos/154099757967429,"Tassels is a children's and Infants' clothing stores carrying a great selection of clothes and gifts that are special and unique. Everything in the store, for both boys and girls, is very cute and with a European flair to them.",N,Stores,Clothing stores,Children's clothing,,,,,10,17:30,10,17:30,10,17:30,10,17:30,10,17:30,10,17,11,16,Y,N,,N,N
STO163,Bella Vita,5511 College Ave,Oakland,CA,94618,(510) 653-1639,http://www.bellavitahome.com/,Bella Vita specializes in unique and one of a kind merchandise with a mix of new and vintage items. Featuring local and independent designers and offering a great selection of merchandise for each season.  ,N,Stores,Clothing stores,Children's clothing,,,,,11,18,11,18,11,18,11,18,11,18,11,18,12,17,N,N,,N,N
STO164,Paragraph,1234 9th Ave,San Francisco,CA,94122,(415) 759-1234,https://www.facebook.com/paragraphsf,"Paragraph is a cozy little place but well utilized and wonderfully stocked with SF printed t-shirts, cute dresses, accessories, tops, scarves as well as beautiful jewelry made by local artists. There are some baby goodies too. When on sale some items are excellently priced and you can find there a dress that can be dressed down for work or accessorized with jewelry and dressed up for a special occasion.",N,Stores,Clothing stores,Children's clothing,,,,,14,19,12,19,12,19,12,19,12,19,12,19,12,19,N,N,,N,N
STO165,Kid to Kid,2666 Homestead Rd,Santa Clara,CA,95051,(408) 244-2248,http://kidtokid.com/santaclara/,"Kid to Kid is a consignment store that sells gently used kids' clothing and shoes, newborn to size 14. They also carry toys, especially building toys like Lego and educational toys like Leap Frog and VTech, Ride-ons, tricycles and small bikes, especially with training wheels. You will also find there toddler beds, highchairs, strollers, Pack 'n' Plays, jumpers, changing Tables and swings as well as children’s' books and DVD's.",N,Stores,Resale stores,Children's clothing,Baby Gear & Furniture,Used,,,10,20,10,20,10,20,10,20,10,20,10,19,11,18,Y,N,,N,N
STO166,Mint,167-B Throckmorton Ave,Mill Valley,CA,94941,(415) 383-6468,http://www.mintdesignplay.com/,"Mint is a specialty shop for women's clothing that also has wonderful kids clothing, toys and other neat curated gifts. The selection of fine, mostly children's products is unique. The playful learning toys are handmade of soft sided products. The rounded edged learning toys are brightly colored yet non-toxic. The children’s cloths are made of soft cotton in comfortable, breathable designs or made of stretchy knits.",N,Stores,Clothing stores,Children's clothing,,,,,11,17:30,11,17:30,11,17:30,11,17:30,11,17:30,11,17:30,12,17,N,N,,N,N
STO167,Sprockets For Kids,315 Main St,Half Moon Bay,CA,94019,(650) 440-4710,http://www.sprocketshmb.com/,"Sprockets for Kids at Half Moon Bay is a locally owned and operated store. They offer adorable, durable, comfortable children’s clothing for the moms and grandparents of Half Moon Bay. With over 20 years of success, Sprockets is recognized nationally for its fun and fashion-forward infant, toddler, little girl and little boy separates. Sprockets clothing is a winning combination of trusted quality and trend-right style at an extraordinary price. Sprockets clothing is made from soft, comfortable fabric that kids love to live and play in. They build in the special details that make a shirt a child's favorite, like screen-printed tag-less labels instead of itchy tags and adjustable waistbands in the bottoms so they fit longer.",N,Stores,Clothing stores,Children's clothing,,,,,10,18,10,18,10,18,10,18,10,18,10,18,11,18,N,N,,N,N
STO168,Hannah’s Children’s Resale,1871 Solano Ave,Berkeley,CA,94707,(510) 525-3488,http://www.hannahsresale.com/,"Hannah's Children's Resale Store offer gently used clothing and shoes for newborns up to size 12 youth. They also carry brand new rain gear and one-of-a-kind toys and gifts. The store is well-organized, the clothes and shoes are in good condition, and prices are reasonable.",N,Stores,Resale stores,Children's clothing,Used,Consignment,,,10,18,10,18,10,18,10,18,10,18,10,18,11,16,N,N,,N,N
STO169,A Wee Change,1551 Palos Verdes Mall,Walnut Creek,CA,94597,(925) 930-8442,http://www.aweechange.com/index.php,"A Wee Change features gently used items for kids, women, and expectant moms. They accept only the best brands in a boutique-style setting. Their motto is “renew, reuse and recycle” without compromising on quality or style. From clothes to toys and gear; stylish maternity wear to name brand women’s clothing, they are a one-stop-shop for Moms on the go. ",N,Stores,Clothing stores,Children's clothing,Maternity,,,,11,17,10,18,10,18,10,18,10,18,10,18,11,17,Y,N,,N,N
STO170,Little Miss Everything,220 Oak St,Brentwood,CA,94513,(925) 513-4700,http://www.littlemisseverything.com/,"Little Miss Everything is a girl's clothing boutique and party place. They celebrate and help grow confident and happy girls. They sell custom and in-stock shirts, onesies, leggings, and more. They love to host birthday parties. ",N,Stores,Clothing stores,Children's clothing,,,,,,,11:30,17:30,11:30,17:30,11:30,17:30,11:30,17:30,11,15,11,15,Y,N,,N,N
STO171,Sweetie Face,3499 Blackhawk Plaza Cir,Danville,CA,94506,(925) 648-0111,http://www.sweetieface.com/,"Sweetie Face is a cute independently owned store with clothing for kids. They have a nice selection of toddler and girls dresses, some even have matching coats, as well as great baby things, diaper bags and layette items. They offer unique one of a kind gifts. The store is well organized and clean and has a little kid play area to keep the little ones occupied while you shop.  ",N,Stores,Clothing stores,Children's clothing,,,,,10,20,10,20,10,20,10,20,10,20,10,20,11,18,Y,N,,N,N
STO172,Berri Kids Boutique,3037 Hopyard Rd,Pleasanton,CA,94588,(925) 399-7723,http://www.berrikidsboutique.com/,"At Berri Kids Boutique, they offer new and like-new brand name baby and children's products at 40-60% off original retail prices. If you are ready to cash in on your children's outgrown and underused items then bring your kids gently-used clothes and educational toys and they will buy them from you.  All baby gears are still continued to be accepted as consignment.",N,Stores,Clothing stores,Children's clothing,,,,,10,16,10,16,10,16,10,16,10,16,10,14:30,,,Y,N,,N,N
STO173,Hopscotch,8061 Valencia St,Aptos,CA,95003,(831) 662-2748,http://www.yelp.com/biz/hopscotch-aptos?sort_by=date_desc,Hopscotch carries unique and cute clothing and accessories and brands you can't find in the chain stores. They have many French and euro brands that are classic designs. The prices are higher than in the big stores but you'll find some nice things in the clearance section. Hopscotch is a good place to buy a shower gift or something for that special little one in your life.  ,N,Stores,Clothing stores,Children's clothing,,,,,10,17:30,10,17:30,10,17:30,10,17:30,10,17:30,10,17,,,N,N,,N,N
STO174,Young Punks,2425 Channing Way #339,Berkeley,CA,94704,(510) 409-2435,http://youngpunks.com/,At Young Punk they design and hand screen print all of the Young Punks' children's clothing right in Berkeley. They use 100% American made garments (American Apparel) for their entire clothing line. They also sell at fairs in and around San Francisco and beyond. ,N,Stores,Clothing stores,Children's clothing,,,,,,,,,,,,,,,,,,,Y,N,,N,N
STO175,Poppy Store,2413 Larkspur Landing Cir,Larkspur,CA,94939,(415) 464-0222,http://www.yelp.com/biz/poppy-store-larkspur?sort_by=date_desc,"The clothes at the Poppy Store are nice and desirable. They carry some well-known brands of European clothes, footwear and swimwear. The design and decor is clean. You can also find dolls, scarves and little goodies at the front desk. Nice place to purchase a gift and their gift wrap is free. Poppy also has a small, but great selection of books and some very fun toys and accessories displayed with style.",N,Stores,Clothing stores,Children's clothing,,,,,10,18,10,18,10,18,10,18,10,18,11,17,,,Y,N,,N,N
STO176,Baby Tree Consignment Boutique,37400 Niles Blvd,Fremont,CA,94536,(510) 796-1744,http://www.babytreeboutique.net/,"Baby Tree Consignment Boutique in the historical Niles district of Fremont is a place where you can feel good about buying gently used, good to excellent condition clothing and items for your child, at reasonable prices.  They specialize in newborn to 5T clothes in good to excellent condition, booties/shoes, bibs, blankets, books, toys, walkers, strollers, Pack-n-Plays/playpens, bouncers, swings and much more!",N,Stores,Resale stores,Children's clothing,Used,Consignment,,,,,11,19,11,19,11,19,11,19,11,19,11,19,Y,N,,N,N
STO177,Peek Kids,2156 Chestnut St,San Francisco,CA,94109,(415) 635-0853,http://peekkids.com/,"Peek Kids thrives on the experience and motivation of their people. From the design of the stores to sourcing the right materials to serving customers, the Peek work environment is progressive, passionate and always positive. All Peek Kids clothes pass through three filters: sophistication, nostalgia and wit, ensuring every item is right for their customers. Plus, the clothes are pre-washed, washable and constructed for easy care, durability and a coveted hand-me-down quality. ",N,Stores,Clothing stores,Children's clothing,,,,,10,20,10,20,10,20,10,20,10,20,10,20,11,18,N,N,,N,N
STO178,Peek Kids,1536 Redwood Hwy,Corte Madera,CA,94925,(415) 945-0100,http://peekkids.com/,"Peek Kids thrives on the experience and motivation of their people. From the design of the stores to sourcing the right materials to serving customers, the Peek work environment is progressive, passionate and always positive. All Peek Kids clothes pass through three filters: sophistication, nostalgia and wit, ensuring every item is right for their customers. Plus, the clothes are pre-washed, washable and constructed for easy care, durability and a coveted hand-me-down quality. ",N,Stores,Clothing stores,Children's clothing,,,,,10,20,10,20,10,20,10,20,10,20,10,19,11,18,Y,N,,N,N
STO179,Nest Maternity,1839 Divisadero St,San Francisco,CA,94115,(415) 673-3320,http://www.nest-maternity.com/,"Nest Maternity showcases designer collections for work-to-play, casual-comfort, night out dressy, chic denim jeans, workout, loungewear, intimates, and transition/ nursing phases. All designs reflect the belief that women grow more beautiful during pregnancy and nursing. Moms-to-be should wear styles that enhance, not hide, this growing loveliness. Outfits are flattering and versatile during pregnancy and post-pregnancy stages. Nest Maternity features trendy collections of diaper bags, baby slings, nursing covers, baby blankets, and skincare. All products have been carefully selected to give joy during motherhood.",N,Stores,Maternity stores,Children's clothing,Maternity,,,,10,18,10,18,10,18,10,18,10,18,10,18,,,N,N,,N,N
